sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:obsolete_conceptId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
65780,Occipital presentation,112,,2000303977,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,APPROVED,EQUAL,Sam,1723213328079,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723121834279,
65780,Occipital presentation,112,,2000303977,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,APPROVED,EQUAL,Sam,1723213328079,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723121852483,
65220,Occipital presentation,151,,2000303764,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,APPROVED,EQUAL,Sam,1723213256749,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723118762192,
65220,Occipital presentation,151,,2000303764,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,APPROVED,EQUAL,Sam,1723213256749,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723118784864,
65790,Occipital presentation,63,,2000303988,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,APPROVED,EQUAL,Sam,1723213456015,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723194192541,
65790,Occipital presentation,63,,2000303988,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,657,,,0.72,APPROVED,EQUAL,Sam,1723213456015,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723194203949,
65290,Occipital presentation,19,,2000303775,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,652,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641568873934,
65800,Occipital presentation,53,,2000304000,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6580,,,0.72,APPROVED,EQUAL,Sam,1723213590793,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723195739395,
65800,Occipital presentation,53,,2000304000,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6580,,,0.72,APPROVED,EQUAL,Sam,1723213590793,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723195751921,
65300,Occipital presentation,653,,2000303787,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723212987592,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723034091991,
65300,Occipital presentation,653,,2000303787,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723212987592,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723034107503,
65810,Occipital presentation,28,,2000304011,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6581,,,0.72,APPROVED,EQUAL,Sam,1723213598679,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723211075160,
65810,Occipital presentation,28,,2000304011,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6581,,,0.72,APPROVED,EQUAL,Sam,1723213598679,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723211104543,
65310,Occipital presentation,386,,2000303798,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213068444,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723036492598,
65310,Occipital presentation,386,,2000303798,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213068444,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723036512693,
65820,Occipital presentation,6,,2000304022,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6582,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569129803,
65320,Occipital presentation,153,,2000303809,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213240405,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723118708180,
65320,Occipital presentation,153,,2000303809,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213240405,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723118720868,
65890,Occipital presentation,15,,2000304033,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,658,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569214277,
65380,Occipital presentation,106,,2000303820,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213350952,197051,Obstructed labor caused by bony pelvis,Condition,MAPS_TO,,Greta,1723159930316,
65380,Occipital presentation,106,,2000303820,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,653,,,0.72,APPROVED,EQUAL,Sam,1723213350952,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723159943083,
65400,Occipital presentation,1648,,2000303832,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723212794747,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723033949337,
65400,Occipital presentation,1648,,2000303832,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723212794747,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723033988231,
65480,Occipital presentation,83,,2000303843,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723213406132,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723192153993,
65480,Occipital presentation,83,,2000303843,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723213406132,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723192172222,
66000,Occipital presentation,8,,2000304056,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569498216,
65490,Occipital presentation,33,,2000303854,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723213570239,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723205270352,
65490,Occipital presentation,33,,2000303854,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,654,,,0.72,APPROVED,EQUAL,Sam,1723213570239,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723205286463,
66010,Occipital presentation,8,,2000304067,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569578488,
65500,Occipital presentation,22,,2000303866,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569603616,
66020,Occipital presentation,92,,2000304078,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213379692,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723191344308,
66020,Occipital presentation,92,,2000304078,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213379692,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723191358015,
65510,Occipital presentation,20,,2000303877,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641569687496,
66030,Occipital presentation,217,,2000304089,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213183987,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723116061544,
66030,Occipital presentation,217,,2000304089,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213183987,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723116076875,
65580,Occipital presentation,249,,2000303888,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,APPROVED,EQUAL,Sam,1723213130311,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723115702959,
65580,Occipital presentation,249,,2000303888,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,APPROVED,EQUAL,Sam,1723213130311,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723115953601,
66040,Occipital presentation,37,,2000304100,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213611523,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723203868475,
66040,Occipital presentation,37,,2000304100,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213611523,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723203878987,
65590,Occipital presentation,142,,2000303899,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,APPROVED,EQUAL,Sam,1723213273471,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723119660887,
65590,Occipital presentation,142,,2000303899,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,655,,,0.72,APPROVED,EQUAL,Sam,1723213273471,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723119680164,
66080,Occipital presentation,42,,2000304111,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213615846,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723202580057,
66080,Occipital presentation,42,,2000304111,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,APPROVED,EQUAL,Sam,1723213615846,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723202592399,
66090,Occipital presentation,11,,2000304122,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,660,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641570009679,
66100,Occipital presentation,675,,2000304134,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6610,,,0.72,APPROVED,EQUAL,Sam,1723212976540,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723034051962,
66100,Occipital presentation,675,,2000304134,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,6610,,,0.72,APPROVED,EQUAL,Sam,1723212976540,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723034084052,
66110,Occipital presentation,300,,2000304145,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213099589,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723036520982,
66110,Occipital presentation,300,,2000304145,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213099589,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723036648880,
66120,Occipital presentation,138,,2000304156,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213285117,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723119735089,
66120,Occipital presentation,138,,2000304156,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213285117,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723119747606,
66130,Occipital presentation,177,,2000304167,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213216428,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723118112600,
66130,Occipital presentation,177,,2000304167,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213216428,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723118127491,
66140,Occipital presentation,16,,2000304178,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,UNCHECKED,UNREVIEWED,,0,4211248,Structure of occipital pole,Spec Anatomic Site,MAPS_TO,,<auto>,1641571517327,
66150,Occipital presentation,28,,2000304189,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213626480,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723211051272,
66150,Occipital presentation,28,,2000304189,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723213626480,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723211067984,
66180,Occipital presentation,1692,,2000304200,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723212779565,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723033878220,
66180,Occipital presentation,1692,,2000304200,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,661,,,0.72,APPROVED,EQUAL,Sam,1723212779565,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723033928085,
65100,Occipital presentation,46,,2000303675,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,APPROVED,EQUAL,Sam,1723213541329,199087,Obstructed labor caused by bony pelvis - delivered,Condition,MAPS_TO,,Greta,1723197066923,
65100,Occipital presentation,46,,2000303675,"Pää edellä, niska- tai takaraivotarjonta",5-char ICD8fi,Condition,1970-01-01,2099-12-31,651,,,0.72,APPROVED,EQUAL,Sam,1723213541329,440795,Complication occurring during labor and delivery,Condition,MAPS_TO,,Greta,1723197077648,
79399,"Observation, without need for further medical care, Unspecified",768,,2000305318,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.50,APPROVED,EQUAL,Greta,1723210027374,44802027,Personal care plan completed,Observation,MAPS_TO,,Greta,1723210026124,
79301,"Observation, without need for further medical care, Observatio post tentationem suicidii",123,,2000305306,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.33,APPROVED,EQUAL,Greta,1723210182236,44802027,Personal care plan completed,Observation,MAPS_TO,,Greta,1723210181136,
79311,"Observation, without need for further medical care, Neoplasmata maligna organorumnervorum et sesuus, suspecta",8,,2000305309,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.31,UNCHECKED,UNREVIEWED,,0,4092568,Topical chemotherapy for malignant neoplasm,Procedure,MAPS_TO,,<auto>,1641571661303,
79314,"Observation, without need for further medical care, Neoplasmata maligna organorum urogenitalium, suspecta",14,,2000305312,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.37,UNCHECKED,UNREVIEWED,,0,36517362,"Neoplasm, malignant of male genital organs, NOS",Condition,MAPS_TO,,<auto>,1641571718838,
79312,"Observation, without need for further medical care, Neoplasmata maligna organorum respirationis, suspecta",0,,2000305310,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.38,UNCHECKED,UNREVIEWED,,0,4152045,Screening for malignant neoplasm of respiratory tract,Measurement,MAPS_TO,,<auto>,1641571680728,
79315,"Observation, without need for further medical care, Neoplasmata maligna organorum ossium, suspecta",0,,2000305313,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.35,UNCHECKED,UNREVIEWED,,0,4092568,Topical chemotherapy for malignant neoplasm,Procedure,MAPS_TO,,<auto>,1641571737298,
79310,"Observation, without need for further medical care, Neoplasmata maligna organorum endocrinum, suspecta",0,,2000305308,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.41,UNCHECKED,UNREVIEWED,,0,4133299,"Malignant neuroendocrine neoplasm, neural",Observation,MAPS_TO,,<auto>,1641571641744,
79313,"Observation, without need for further medical care, Neoplasmata maligna organorum digestionis, suspecta",0,,2000305311,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.39,UNCHECKED,UNREVIEWED,,0,35610791,History of malignant neoplasm of digestive organ,Observation,MAPS_TO,,<auto>,1641571699752,
79319,"Observation, without need for further medical care, Neoplasmata maligna organorum aliorum sive NUD, suspecta",7,,2000305314,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.33,UNCHECKED,UNREVIEWED,,0,4092568,Topical chemotherapy for malignant neoplasm,Procedure,MAPS_TO,,<auto>,1641571757907,
79381,"Observation, without need for further medical care, Morbi neonati suspecti",6,,2000305316,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.34,UNCHECKED,UNREVIEWED,,0,4113510,"Failed medical termination of pregnancy, without complication",Condition,MAPS_TO,,<auto>,1641571790205,
79388,"Observation, without need for further medical care, Morbi alii definiti",439,,2000305317,,5-char ICD8fi,Condition,1970-01-01,2099-12-31,793,,,0.34,APPROVED,EQUAL,Greta,1723210034212,44802027,Personal care plan completed,Observation,MAPS_TO,,Greta,1723210032528,
